,rank,title,world_lifetime_gross,studio,domestic_opening_gross,budget,MPAA_rating,run_time,genre_list,lead_name,lead_height_m,lead_is_female,audience_score,tomatometer,international_movie,lead_age_years
3400,3401,Don Jon,39439355,Relativity Media,8677009.0,3000000.0,R,90.0,"['Comedy', 'Drama', 'Romance']",Joseph Gordon-Levitt,1.76,False,58.0,80.0,False,32.024653966081075
3402,3403,Halloween II,39421467,Other,16349565.0,15000000.0,R,105.0,['Horror'],Scout Taylor-Compton,1.6,True,63.0,32.0,False,20.019176363221536
3409,3410,Thank You for Smoking,39323027,Fox Searchlight Pictures,262923.0,6500000.0,R,92.0,"['Comedy', 'Drama']",Aaron Eckhart,1.8,False,87.0,86.0,False,38.01505817932922
3413,3414,How Stella Got Her Groove Back,39278722,Twentieth Century Fox,11318919.0,20000000.0,R,124.0,"['Comedy', 'Drama', 'Romance']",Angela Bassett,1.63,True,66.0,50.0,False,39.99452429842574
3414,3415,Dumb and Dumberer: When Harry Met Lloyd,39267515,New Line Cinema,11100000.0,19000000.0,PG-13,85.0,['Comedy'],Derek Richardson,1.83,False,23.0,10.0,False,26.987004715187467
3417,3418,Mars Needs Moms,39233678,Walt Disney Studios Motion Pictures,6914488.0,150000000.0,PG,88.0,"['Action', 'Adventure', 'Animation', 'Family', 'Sci-Fi']",Seth Green,1.6,False,40.0,37.0,False,37.004793140162754
3438,3439,The Life of David Gale,38955598,Universal Pictures,7117225.0,38000000.0,R,130.0,"['Crime', 'Drama', 'Thriller']",Kevin Spacey,1.77,False,81.0,19.0,False,43.986301239637996
3445,3446,The Wicker Man,38805380,Warner Bros.,9610204.0,40000000.0,PG-13,102.0,"['Horror', 'Mystery', 'Thriller']",Nicolas Cage,1.83,False,17.0,15.0,False,42.06709065328162
3447,3448,Clockstoppers,38793283,Paramount Pictures,10108333.0,26000000.0,PG,94.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']",Jesse Bradford,1.73,False,30.0,29.0,False,23.003418510913374
3450,3451,Dreamer,38741732,DreamWorks Distribution,9178233.0,32000000.0,PG,106.0,"['Drama', 'Family', 'Sport']",Kurt Russell,1.8,False,78.0,64.0,False,54.01233363753898
3458,3459,The Great Mouse Detective,38625550,Walt Disney Studios Motion Pictures,3220225.0,14000000.0,,74.0,"['Adventure', 'Animation', 'Family', 'Musical', 'Mystery']",Vincent Price,1.93,False,79.0,80.0,False,74.93771769716328
3459,3460,Accepted,38623262,Universal Pictures,10023835.0,23000000.0,PG-13,93.0,['Comedy'],Justin Long,1.78,False,72.0,38.0,False,28.043809415164652
3460,3461,Head of State,38620484,DreamWorks Distribution,13503484.0,35200000.0,PG-13,95.0,['Comedy'],Chris Rock,1.78,False,47.0,30.0,False,38.056127842421475
3462,3463,The Best of Me,38609668,Relativity Media,10003827.0,26000000.0,PG-13,118.0,"['Drama', 'Romance']",James Marsden,1.78,False,59.0,12.0,False,40.991103886227094
3464,3465,On Deadly Ground,38590458,Warner Bros.,12679573.0,50000000.0,R,101.0,"['Action', 'Adventure', 'Thriller']",Steven Seagal,1.93,False,34.0,12.0,False,42.02326792912008
3465,3466,Urban Legends: Final Cut,38574362,Sony Pictures Entertainment (SPE),8505513.0,14000000.0,R,97.0,"['Horror', 'Mystery', 'Thriller']",Jennifer Morrison,1.66,True,20.0,9.0,False,21.026703551600882
3467,3468,Million Dollar Arm,38483455,Walt Disney Studios Motion Pictures,10515659.0,25000000.0,PG,124.0,"['Biography', 'Drama', 'Sport']",Jon Hamm,1.86,False,68.0,65.0,False,42.997950414480194
3468,3469,What's the Worst That Could Happen?,38464131,Metro-Goldwyn-Mayer (MGM),13049114.0,60000000.0,PG-13,94.0,"['Comedy', 'Crime']",Martin Lawrence,1.75,False,35.0,10.0,False,35.95893604076356
3470,3471,Employee of the Month,38395414,Lionsgate,11407751.0,12000000.0,PG-13,103.0,"['Comedy', 'Romance']",Jessica Simpson,1.61,True,53.0,20.0,False,25.990423226100845
3475,3476,The Lazarus Effect,38356892,Relativity Media,10203437.0,3300000.0,PG-13,83.0,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Olivia Wilde,1.7,True,23.0,16.0,False,31.044488174005632
3482,3483,Don't Be Afraid of the Dark,38269529,Other,8525728.0,25000000.0,R,99.0,"['Fantasy', 'Horror', 'Thriller']",Katie Holmes,1.75,True,58.0,71.0,False,33.01847288767207
3486,3487,The Water Diviner,38176317,Warner Bros.,1220335.0,22500000.0,R,111.0,"['Drama', 'History', 'War']",Russell Crowe,1.82,False,60.0,62.0,True,50.04792759905696
3489,3490,Jumping the Broom,38158601,TriStar Pictures,15215487.0,6600000.0,PG-13,112.0,"['Comedy', 'Drama']",Paula Patton,1.71,True,58.0,58.0,False,35.99724884021599
3491,3492,The Running Man,38122105,TriStar Pictures,8117465.0,27000000.0,,,"['Action', 'Sci-Fi', 'Thriller']",Arnold Schwarzenegger,1.88,False,60.0,64.0,False,39.95346414175983
3494,3495,Richie Rich,38087756,Warner Bros.,5830302.0,40000000.0,PG,95.0,"['Comedy', 'Family']",Macaulay Culkin,1.7,False,32.0,24.0,False,13.987687276598981
3496,3497,One for the Money,38084162,Lionsgate,11515790.0,40000000.0,PG-13,91.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Katherine Heigl,1.75,True,42.0,2.0,False,32.96371587192943
3502,3503,Overcomer,38026103,Other,8146533.0,5000000.0,PG,119.0,"['Drama', 'Family', 'Sport']",Alex Kendrick,1.88,False,98.0,53.0,False,49.02943569853221
3507,3508,Howard the Duck,37962774,Universal Pictures,5070136.0,37000000.0,,110.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",Lea Thompson,1.6,True,38.0,14.0,False,24.91718571754506
3511,3512,Killing Them Softly,37930465,The Weinstein Company,6812900.0,15000000.0,R,97.0,"['Crime', 'Drama', 'Thriller']",Brad Pitt,1.8,False,44.0,74.0,False,49.00752338580881
3514,3515,Hell or High Water,37879877,Lionsgate,621329.0,12000000.0,R,102.0,"['Action', 'Crime', 'Drama', 'Thriller', 'Western']",Chris Pine,1.84,False,88.0,96.0,False,35.96167008898015
3522,3523,Bulletproof Monk,37713879,Metro-Goldwyn-Mayer (MGM),8653542.0,52000000.0,PG-13,104.0,"['Action', 'Comedy', 'Fantasy']",Chow Yun-Fat,1.85,False,38.0,23.0,False,47.99452239714047
3528,3529,The Prince and Me,37666766,Paramount Pictures,9406378.0,22000000.0,PG,111.0,"['Comedy', 'Family', 'Romance']",Julia Stiles,1.7,True,59.0,28.0,False,22.926764392729485
3529,3530,Halloween: Resurrection,37664855,Dimension Films,12292121.0,13000000.0,R,94.0,"['Horror', 'Thriller']",Jamie Lee Curtis,1.7,True,25.0,12.0,False,43.9726138869876
3541,3542,Snowden,37357216,Open Road Films (II),8000058.0,40000000.0,R,134.0,"['Biography', 'Crime', 'Drama', 'Thriller']",Joseph Gordon-Levitt,1.76,False,70.0,61.0,False,34.99248421933227
3543,3544,The Majestic,37317673,Warner Bros.,4904339.0,72000000.0,PG,152.0,"['Drama', 'Romance']",Jim Carrey,1.88,False,60.0,42.0,False,39.01165677998327
3546,3547,Home Again,37270721,Open Road Films (II),8567881.0,12000000.0,PG-13,97.0,"['Comedy', 'Drama', 'Romance']",Reese Witherspoon,1.57,True,44.0,32.0,False,40.960997033994985
3550,3551,Psycho,37170655,Universal Pictures,10031850.0,60000000.0,R,105.0,"['Horror', 'Mystery', 'Thriller']",Vince Vaughn,1.95,False,95.0,96.0,False,27.93430869267625
3557,3558,Sphere,37020277,Warner Bros.,14433957.0,80000000.0,PG-13,134.0,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",Dustin Hoffman,1.67,False,38.0,11.0,False,61.01299338352727
3561,3562,Devil's Due,36921560,Twentieth Century Fox,8308220.0,7000000.0,R,89.0,"['Horror', 'Mystery']",Allison Miller,1.57,True,21.0,18.0,False,29.01846528253099
3562,3563,The Bachelor,36911617,New Line Cinema,7480288.0,51000000.0,PG-13,101.0,"['Comedy', 'Romance']",Chris O'Donnell,1.75,False,28.0,9.0,False,28.941830177199787
3563,3564,Ex Machina,36869414,Other,237264.0,15000000.0,R,108.0,"['Drama', 'Sci-Fi', 'Thriller']",Alicia Vikander,1.68,True,86.0,92.0,False,27.04994866529774
3566,3567,My Favorite Martian,36850101,Walt Disney Studios Motion Pictures,8828586.0,65000000.0,PG,94.0,"['Comedy', 'Family', 'Sci-Fi']",Christopher Lloyd,1.85,False,30.0,12.0,False,60.971921819149756
3576,3577,Valentine,36684136,Warner Bros.,10024648.0,29000000.0,R,96.0,"['Horror', 'Mystery', 'Thriller']",Denise Richards,1.68,True,33.0,12.0,False,29.960301163586585
3578,3579,Joy Ride,36642838,Twentieth Century Fox,7347259.0,23000000.0,R,97.0,"['Action', 'Mystery', 'Thriller']",Steve Zahn,1.71,False,65.0,74.0,False,33.97946421781124
3580,3581,Return to Me,36609995,Metro-Goldwyn-Mayer (MGM),7820836.0,24000000.0,PG,115.0,"['Comedy', 'Drama', 'Romance']",David Duchovny,1.82,False,79.0,62.0,False,39.99999239485892
3581,3582,Burnt,36606743,The Weinstein Company,5002521.0,20000000.0,R,101.0,"['Comedy', 'Drama']",Bradley Cooper,1.85,False,44.0,28.0,False,40.046560574948664
3582,3583,The Intruder,36599361,Screen Gems,10855054.0,8000000.0,PG-13,102.0,['Thriller'],Michael Ealy,1.78,False,68.0,33.0,False,45.99314966917636
3588,3589,Baby Geniuses,36450736,Sony Pictures Entertainment (SPE),5613587.0,12000000.0,PG,97.0,"['Comedy', 'Crime', 'Family', 'Sci-Fi']",Kathleen Turner,1.72,True,24.0,2.0,False,44.980144877937484
3594,3595,Pirate Radio,36348784,Focus Features,2904380.0,50000000.0,R,135.0,"['Comedy', 'Drama', 'Music']",Philip Seymour Hoffman,1.77,False,71.0,59.0,False,41.94113050422085
3606,3607,Sicko,36163768,Lionsgate,68969.0,9000000.0,PG-13,123.0,"['Documentary', 'Drama']",Michael Moore,1.83,False,87.0,91.0,False,52.99658148908662
3609,3610,Love Happens,36088028,Universal Pictures,8057010.0,18000000.0,PG-13,109.0,"['Drama', 'Romance']",Jennifer Aniston,1.64,True,37.0,16.0,False,40.01644041371967
3613,3614,You Will Meet a Tall Dark Stranger,36015260,Sony Pictures Classics,160103.0,22000000.0,R,98.0,"['Comedy', 'Drama', 'Romance']",Anthony Hopkins,1.75,False,34.0,46.0,True,72.98835652901361
3624,3625,Garden State,35825316,Fox Searchlight Pictures,201115.0,2500000.0,R,102.0,"['Comedy', 'Drama', 'Romance']",Zach Braff,1.82,False,88.0,86.0,False,29.059553958475927
3630,3631,Hostel: Part II,35728183,Lionsgate,8203391.0,10200000.0,R,94.0,['Horror'],Lauren German,1.7,True,39.0,44.0,False,28.939073313559966
3637,3638,Faster,35626958,Other,8523153.0,24000000.0,R,98.0,"['Action', 'Crime', 'Drama', 'Thriller']",Dwayne Johnson,1.96,False,90.0,53.0,False,38.06161305042209
3642,3643,My Dog Skip,35547761,Warner Bros.,56943.0,6000000.0,PG,95.0,"['Comedy', 'Drama', 'Family']",Frankie Muniz,1.65,False,68.0,73.0,False,15.022566354855881
3645,3646,Jersey Girl,35492921,Miramax,8300000.0,35000000.0,PG-13,102.0,"['Comedy', 'Drama', 'Romance']",Ben Affleck,1.92,False,48.0,42.0,False,32.030106852232116
3650,3651,Vacancy,35442935,Screen Gems,7603376.0,19000000.0,R,85.0,"['Horror', 'Thriller']",Kate Beckinsale,1.7,True,42.0,55.0,False,33.98219826602784
3653,3654,Original Sin,35402320,Metro-Goldwyn-Mayer (MGM),6402741.0,42000000.0,R,116.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",Antonio Banderas,1.74,False,61.0,12.0,False,41.00752718837934
3660,3661,Assault on Precinct 13,35294470,Other,7000000.0,30000000.0,R,109.0,"['Action', 'Crime', 'Drama', 'Thriller']",Ethan Hawke,1.79,False,48.0,60.0,False,35.03625751007681
3664,3665,Edtv,35242897,Universal Pictures,8311290.0,80000000.0,PG-13,122.0,"['Comedy', 'Drama']",Matthew McConaughey,1.82,False,30.0,64.0,False,30.05884858164119
3666,3667,Honeymoon in Vegas,35208854,Columbia Pictures,7318157.0,25000000.0,PG-13,96.0,"['Comedy', 'Romance', 'Thriller']",James Caan,1.78,False,36.0,63.0,False,52.00548520800061
3667,3668,Courageous,35185884,TriStar Pictures,9112839.0,2000000.0,PG-13,130.0,['Drama'],Alex Kendrick,1.88,False,86.0,36.0,False,41.051340406114534
3669,3670,The Girl in the Spider's Web,35164920,Sony Pictures Entertainment (SPE),7810112.0,43000000.0,R,115.0,"['Action', 'Crime', 'Drama', 'Thriller']",Claire Foy,1.62,True,36.0,39.0,False,34.02602099018937
3673,3674,Alfie,35060882,Paramount Pictures,6218335.0,60000000.0,R,103.0,"['Comedy', 'Drama', 'Romance']",Jude Law,1.82,False,51.0,48.0,False,31.98083124191954
3676,3677,Flight of the Phoenix,35021497,Twentieth Century Fox,5019430.0,45000000.0,PG-13,113.0,"['Action', 'Adventure', 'Drama', 'Romance', 'Thriller']",Dennis Quaid,1.82,False,40.0,30.0,False,50.02054909118564
3684,3685,The Sitter,34942188,Twentieth Century Fox,9851435.0,25000000.0,R,81.0,['Comedy'],Jonah Hill,1.7,False,39.0,22.0,False,27.969883641341546
3686,3687,The Hate U Give,34934009,Twentieth Century Fox,512035.0,23000000.0,PG-13,133.0,"['Crime', 'Drama']",Amandla Stenberg,1.6,True,83.0,97.0,False,19.95071868583162
3691,3692,Freddy's Dead: The Final Nightmare,34872033,New Line Cinema,12966525.0,11000000.0,R,89.0,"['Fantasy', 'Horror']",Robert Englund,1.79,False,33.0,20.0,False,44.01917065936573
3694,3695,Secret in Their Eyes,34854990,STX Entertainment,6652996.0,19500000.0,PG-13,111.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Chiwetel Ejiofor,1.78,False,93.0,89.0,False,38.00411438132177
3697,3698,Disaster Movie,34816824,Lionsgate,5836973.0,20000000.0,PG-13,87.0,"['Comedy', 'Sci-Fi']",Carmen Electra,1.59,True,21.0,1.0,False,36.02464826222526
3698,3699,Kidnap,34814102,Other,10016323.0,21000000.0,R,95.0,"['Action', 'Crime', 'Drama', 'Thriller']",Halle Berry,1.65,True,50.0,35.0,False,51.04174842193322
3704,3705,The Kids Are All Right,34758951,Focus Features,491971.0,4000000.0,R,106.0,"['Comedy', 'Drama', 'Romance']",Annette Bening,1.69,True,74.0,92.0,False,51.9452467868279
3706,3707,Broken City,34737199,Twentieth Century Fox,8268908.0,35000000.0,R,109.0,"['Action', 'Crime', 'Drama', 'Thriller']",Mark Wahlberg,1.73,False,40.0,28.0,False,42.036951479199935
3708,3709,Endless Love,34718173,Universal Pictures,13307125.0,20000000.0,PG-13,104.0,"['Drama', 'Romance']",Gabriella Wilde,1.78,True,51.0,28.0,False,25.010263137881207
3712,3713,October Sky,34698753,Universal Pictures,5905250.0,25000000.0,PG,108.0,"['Biography', 'Drama', 'Family']",Jake Gyllenhaal,1.82,False,88.0,91.0,False,19.000665449844096
3717,3718,Malibu's Most Wanted,34622504,Warner Bros.,12618159.0,15000000.0,PG-13,86.0,"['Comedy', 'Crime']",Jamie Kennedy,1.84,True,54.0,31.0,False,32.98014868050803
3718,3719,Alex Cross,34618867,Lionsgate,11396768.0,35000000.0,PG-13,101.0,"['Action', 'Crime', 'Mystery', 'Thriller']",Tyler Perry,1.97,True,47.0,11.0,False,43.00616206555632
3719,3720,Gone Baby Gone,34612443,Miramax,2299000.0,19000000.0,R,114.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Morgan Freeman,1.88,True,86.0,94.0,False,70.0479199939159
3725,3726,The Best Man,34573780,Universal Pictures,9031660.0,9000000.0,R,,"['Comedy', 'Drama', 'Romance']",Taye Diggs,1.78,False,86.0,72.0,False,28.05477412731006
3728,3729,Jack Frost,34562556,Warner Bros.,7104125.0,85000000.0,PG,101.0,"['Comedy', 'Drama', 'Family', 'Fantasy']",Michael Keaton,1.75,False,40.0,19.0,False,47.01711727127538
3730,3731,Steve Jobs,34441873,Universal Pictures,521522.0,30000000.0,R,122.0,"['Biography', 'Drama']",Michael Fassbender,1.83,False,84.0,100.0,False,38.017807437827976
3733,3734,Swimfan,34411240,Twentieth Century Fox,11326601.0,10000000.0,PG-13,85.0,"['Drama', 'Thriller']",Jesse Bradford,1.73,False,32.0,15.0,False,22.940459350520953
3744,3745,American Psycho,34266564,Lionsgate,4961015.0,7000000.0,R,101.0,"['Comedy', 'Crime', 'Drama']",Christian Bale,1.83,False,85.0,69.0,False,25.954831165868125
3746,3747,Bad News Bears,34252847,Paramount Pictures,11382472.0,35000000.0,PG-13,113.0,"['Comedy', 'Sport']",Billy Bob Thornton,1.83,False,46.0,48.0,False,50.05064833827668
3751,3752,The House,34184504,Warner Bros.,8724795.0,40000000.0,R,88.0,"['Comedy', 'Crime']",Will Ferrell,1.91,False,35.0,20.0,False,50.03695908434102
3758,3759,Instinct,34105207,Walt Disney Studios Motion Pictures,10390387.0,80000000.0,R,126.0,"['Drama', 'Thriller']",Anthony Hopkins,1.75,False,67.0,27.0,False,61.92469769564226
3761,3762,Darkness,33988736,Dimension Films,6400000.0,10600000.0,PG-13,88.0,['Horror'],Anna Paquin,1.63,True,31.0,4.0,False,19.96441364362309
3770,3771,The Good Liar,33856058,Warner Bros.,5605051.0,10000000.0,R,109.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Helen Mirren,1.63,True,85.0,63.0,False,73.94935736557913
3774,3775,Jay and Silent Bob Strike Back,33788161,Miramax,11018543.0,22000000.0,R,104.0,['Comedy'],Jason Mewes,1.8,False,75.0,53.0,False,27.03354247471291
3775,3776,The Art of Racing in the Rain,33766787,Twentieth Century Fox,8137584.0,18000000.0,PG,109.0,"['Comedy', 'Drama', 'Romance', 'Sport']",Kevin Costner,1.85,False,96.0,44.0,False,63.96989695033843
3780,3781,Nobody's Fool,33705333,Paramount Pictures,13743111.0,19000000.0,R,110.0,"['Comedy', 'Drama', 'Romance']",Tiffany Haddish,1.68,True,35.0,26.0,False,39.077340482165944
3788,3789,Nick and Norah's Infinite Playlist,33556631,Sony Pictures Entertainment (SPE),11311751.0,10000000.0,PG-13,90.0,"['Comedy', 'Drama', 'Music', 'Romance']",Michael Cera,1.77,False,65.0,74.0,False,19.989056201992547
3789,3790,Bloodshot,33542457,Sony Pictures Entertainment (SPE),9176695.0,45000000.0,PG-13,109.0,"['Action', 'Drama', 'Sci-Fi']",Vin Diesel,1.82,False,78.0,30.0,False,52.96645372271655
3796,3797,Red Planet,33463969,Warner Bros.,8721296.0,80000000.0,PG-13,106.0,"['Action', 'Sci-Fi', 'Thriller']",Val Kilmer,1.82,False,28.0,14.0,False,40.94181876948817
3798,3799,Mystery Men,33461011,Universal Pictures,10017865.0,68000000.0,PG-13,121.0,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",Ben Stiller,1.68,False,57.0,61.0,False,33.93291695185946
3801,3802,Mystery Men,33461011,Universal Pictures,10017865.0,68000000.0,PG-13,121.0,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",Ben Stiller,1.68,False,57.0,61.0,False,33.93291695185946
3806,3807,Wonder Boys,33426588,Paramount Pictures,5808919.0,55000000.0,R,107.0,"['Comedy', 'Drama']",Michael Douglas,1.77,False,83.0,81.0,False,55.99451098942885
3810,3811,The Box,33334176,Warner Bros.,7571417.0,30000000.0,PG-13,115.0,"['Drama', 'Mystery', 'Thriller']",Cameron Diaz,1.74,True,24.0,43.0,False,36.99931933987376
3818,3819,Project Almanac,33213241,Paramount Pictures,8310252.0,12000000.0,PG-13,106.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Amy Landecker,1.7,True,45.0,37.0,False,45.99587801353715
3823,3824,The Crocodile Hunter: Collision Course,33082548,Metro-Goldwyn-Mayer (MGM),9537123.0,12000000.0,PG,90.0,"['Action', 'Adventure', 'Comedy', 'Family']",Steve Irwin,1.79,False,44.0,53.0,False,39.972630998555026
3828,3829,Confessions of a Dangerous Mind,33013805,Miramax,87199.0,30000000.0,R,113.0,"['Biography', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",Sam Rockwell,1.73,False,75.0,79.0,False,34.07255494714427
3829,3830,Tron,33000525,Walt Disney Studios Motion Pictures,4761795.0,17000000.0,,96.0,"['Action', 'Adventure', 'Sci-Fi']",Jeff Bridges,1.85,False,69.0,72.0,False,33.01299528481254
3832,3833,Lockout,32948113,Other,6231836.0,20000000.0,PG-13,95.0,"['Action', 'Sci-Fi', 'Thriller']",Guy Pearce,1.79,False,46.0,37.0,False,45.021206935888664
3836,3837,Brightburn,32893421,Screen Gems,7845658.0,6000000.0,R,90.0,"['Drama', 'Horror', 'Mystery', 'Sci-Fi']",Elizabeth Banks,1.64,True,67.0,57.0,False,44.99658339037189
3851,3852,For Richer or Poorer,32748995,Universal Pictures,6015970.0,35000000.0,PG-13,115.0,['Comedy'],Tim Allen,1.79,False,46.0,14.0,False,43.99727355692448
3852,3853,Awake,32730062,Other,5856872.0,8600000.0,R,84.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Hayden Christensen,1.83,False,54.0,23.0,False,26.028760742261767
3856,3857,Leap Year,32686500,Universal Pictures,9202815.0,19000000.0,PG,100.0,"['Comedy', 'Romance']",Amy Adams,1.63,True,47.0,23.0,False,35.967132481557535
3863,3864,Cry Wolf,32586408,Other,4551000.0,1000000.0,PG-13,90.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",Julian Morris,1.8,False,51.0,24.0,False,21.984951327097118
3867,3868,The Hurricane Heist,32517248,Other,3024399.0,35000000.0,PG-13,103.0,"['Action', 'Adventure', 'Crime', 'Thriller']",Toby Kebbell,1.84,False,23.0,47.0,False,36.052009658529165
3873,3874,UglyDolls,32450241,STX Entertainment,8603407.0,45000000.0,PG,87.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",Kelly Clarkson,1.61,True,54.0,27.0,False,36.93634687048445
3874,3875,Movie 43,32443111,Relativity Media,4805878.0,6000000.0,R,94.0,['Comedy'],Emma Stone,1.68,True,24.0,4.0,False,24.041050650239562
3877,3878,The Invention of Lying,32406507,Warner Bros.,7027472.0,18500000.0,PG-13,100.0,"['Comedy', 'Fantasy', 'Romance']",Ricky Gervais,1.71,False,39.0,56.0,False,47.937037037037044
3879,3880,Rumble in the Bronx,32392047,New Line Cinema,9858380.0,7500000.0,R,104.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Jackie Chan,1.75,True,65.0,80.0,False,42.04243288463001
3880,3881,Stuber,32390945,Twentieth Century Fox,8225384.0,16000000.0,R,93.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Dave Bautista,1.93,False,79.0,42.0,False,49.97947752680812
3890,3891,Hart's War,32287044,Metro-Goldwyn-Mayer (MGM),7771753.0,70000000.0,R,125.0,"['Drama', 'War']",Bruce Willis,1.83,False,48.0,59.0,False,46.98973115826299
3892,3893,Seven Psychopaths,32226382,Other,4174915.0,15000000.0,R,110.0,"['Comedy', 'Crime']",Colin Farrell,1.78,False,71.0,83.0,False,35.947990341470835
